validity,flip_validity,y_orig,y_cf,p_orig,p_cf,prob_gain_toward_target,prob_margin_before,prob_margin_after,logit_margin_before,logit_margin_after,sparsity,proximity_l1,proximity_l2,proximity_l1_std,proximity_l2_std,immutability_violations,bound_violations,onehot_violations,plausibility_mse,source_index
1,1,0,1,0.09116362780332565,0.5190415978431702,0.4278779625892639,0.40883637219667435,0.019041597843170166,2.2995090698042056,0.07620324557734603,3,25.999999046325684,22.964754825166178,,,0,0,0,,45582
1,1,0,1,0.05970633402466774,0.6265285015106201,0.5668221712112427,0.44029366597533226,0.12652850151062012,2.7567541247498397,0.5173525741387797,2,4.0,3.1622776601683795,,,0,0,0,,45574
1,1,0,1,0.04244844987988472,0.7062482237815857,0.6637997627258301,0.4575515501201153,0.2062482237815857,3.116089162135427,0.8772316553168911,6,40.60000145435333,35.527174212721825,,,0,0,0,,45559
1,1,0,1,0.0502145029604435,0.5070394277572632,0.45682492852211,0.4497854970395565,0.007039427757263184,2.939932277942093,0.02815957166947225,2,3.8000000938773155,3.0364453807781397,,,0,0,0,,45544
1,1,0,1,0.12895864248275757,0.516304612159729,0.38734596967697144,0.37104135751724243,0.016304612159729004,1.9101977064740843,0.06524158032847671,4,24.400000393390656,22.629626979903676,,,0,0,0,,45524
1,1,0,1,0.014968001283705235,0.5450902581214905,0.5301222801208496,0.48503199871629477,0.04509025812149048,4.186759451915725,0.18085236240797253,2,4.099999815225601,3.7215586241963754,,,0,0,0,,45507
1,1,0,1,0.37649282813072205,0.5064204931259155,0.12992766499519348,0.12350717186927795,0.006420493125915527,0.5044612693820796,0.02568338421809102,2,1.100000023841858,1.0049875644844428,,,0,0,0,,45501
1,1,0,1,0.03200703486800194,0.5646313428878784,0.5326243042945862,0.46799296513199806,0.06463134288787842,3.4092691015609495,0.25997986793006456,6,65.00000125169754,44.91703579212509,,,0,0,0,,45499
1,1,0,1,0.01805684342980385,0.598968505859375,0.5809116363525391,0.48194315657019615,0.098968505859375,3.9960086710029166,0.4011690556424409,2,4.599999807775021,3.8078863672488756,,,0,0,0,,45498
1,1,0,1,0.2080872654914856,0.5345882177352905,0.32650095224380493,0.2919127345085144,0.03458821773529053,1.3364936646935854,0.13857419708535723,2,17.899999998509884,17.023806859727873,,,0,0,0,,45496
1,1,0,1,0.041704487055540085,0.5190511345863342,0.47734665870666504,0.4582955129444599,0.01905113458633423,3.134547472764677,0.07624144798384469,2,4.000000096857548,3.901281936000524,,,0,0,0,,45486
1,1,0,1,0.12005714327096939,0.5696312189102173,0.4495740830898285,0.3799428567290306,0.06963121891021729,1.9918891464662114,0.2803466955017404,4,46.09999926388264,31.91065605469813,,,0,0,0,,45482
1,1,0,1,0.04754151403903961,0.5468131303787231,0.4992716312408447,0.4524584859609604,0.046813130378723145,2.9974432126461648,0.18780256154801833,8,38.1000000461936,34.049816446778486,,,0,0,0,,45478
1,1,0,1,0.372625470161438,0.5668249726295471,0.19419950246810913,0.127374529838562,0.06682497262954712,0.5209698848118873,0.2689086992428189,2,33.0,32.01562118716424,,,0,0,0,,45477
1,1,0,1,0.36107420921325684,0.5047948956489563,0.14372068643569946,0.13892579078674316,0.004794895648956299,0.570704811384613,0.019180170572601463,2,18.900000005960464,18.504323819171788,,,0,0,0,,45471
1,1,0,1,0.3834649622440338,0.7665783166885376,0.3831133544445038,0.11653503775596619,0.2665783166885376,0.4748669008175655,1.189090250035064,2,3.1999998092651367,2.7459058560030374,,,0,0,0,,45468
1,1,0,1,0.10031919926404953,0.6893467307090759,0.5890275239944458,0.39968080073595047,0.18934673070907593,2.1936829395314925,0.7970669815484053,2,25.30000066757202,22.415397236793154,,,0,0,0,,45467
1,1,0,1,0.3715365529060364,0.5240916013717651,0.15255504846572876,0.12846344709396362,0.024091601371765137,0.5256306153135387,0.09644108496557602,2,2.6999996304512024,2.4186769474442045,,,0,0,0,,45464
1,1,0,1,0.12168373167514801,0.5067858099937439,0.3851020932197571,0.378316268324852,0.0067858099937438965,1.9765814278439477,0.027144906653394307,6,30.899999499320984,22.59358279175572,,,0,0,0,,45457
1,1,0,1,0.07006705552339554,0.5365296006202698,0.46646255254745483,0.42993294447660446,0.036529600620269775,2.585659761264514,0.14637921441051993,4,51.200000643730164,36.48369561638212,,,0,0,0,,45453
1,1,0,1,0.4111728072166443,0.5263879299163818,0.11521512269973755,0.08882719278335571,0.026387929916381836,0.3591191680993584,0.10564988119457808,2,1.2000000178813934,0.8485281500679118,,,0,0,0,,45443
1,1,0,1,0.08143632113933563,0.6461561322212219,0.5647197961807251,0.41856367886066437,0.14615613222122192,2.4229898523103377,0.6021854009554373,3,20.400001525878906,18.933041427045602,,,0,0,0,,45429
1,1,0,1,0.21014760434627533,0.6638897061347961,0.4537420868873596,0.28985239565372467,0.16388970613479614,1.3240359254055365,0.6806766688104138,2,1.4999999701976776,1.0816653594953012,,,0,0,0,,45417
1,1,0,1,0.16918553411960602,0.5628217458724976,0.39363622665405273,0.330814465880394,0.06282174587249756,1.5914105560691456,0.2526219471081208,2,3.2999999076128006,3.106444818424114,,,0,0,0,,45413
1,1,0,1,0.4830828309059143,0.5000776052474976,0.016994774341583252,0.016917169094085693,7.76052474975586e-05,0.06769451564626916,0.00031042099248301813,1,0.699999988079071,0.699999988079071,,,0,0,0,,45402
1,1,0,1,0.06262193620204926,0.588933527469635,0.5263115763664246,0.43737806379795074,0.08893352746963501,2.705971048816263,0.35955838562546594,2,4.400000095367432,3.613862223668936,,,0,0,0,,45386
1,1,0,1,0.02977290190756321,0.5050878524780273,0.4753149449825287,0.4702270980924368,0.005087852478027344,3.4839315179827137,0.02035211238447121,2,3.0999998077750206,2.3769726877026645,,,0,0,0,,45385
1,1,0,1,0.006539701949805021,0.5138164758682251,0.5072767734527588,0.493460298050195,0.013816475868225098,5.023302508486222,0.055279976567614075,6,53.199998557567596,31.997186561749395,,,0,0,0,,45378
1,1,0,1,0.44425708055496216,0.5391995906829834,0.09494251012802124,0.05574291944503784,0.0391995906829834,0.2239024070940162,0.1571208028226505,2,17.19999921321869,16.324826954220956,,,0,0,0,,45370
1,1,0,1,0.20017744600772858,0.5242437720298767,0.3240663409233093,0.2998225539922714,0.02424377202987671,1.3851856923245862,0.09705119300326126,2,4.9999998807907104,4.197618274101604,,,0,0,0,,45367
1,1,0,1,0.32868239283561707,0.5628902912139893,0.2342078983783722,0.17131760716438293,0.06289029121398926,0.7141504458854728,0.25290053108089794,2,3.8999996185302734,2.9546570887783474,,,0,0,0,,45360
1,1,0,1,0.47919854521751404,0.8322396874427795,0.3530411422252655,0.020801454782485962,0.33223968744277954,0.08325387331158163,1.601584235487992,2,3.2999998331069946,2.765863156166987,,,0,0,0,,45355
1,1,0,1,0.19761095941066742,0.6354085803031921,0.4377976059913635,0.3023890405893326,0.13540858030319214,1.4012933318856153,0.555490897028849,2,2.5,2.137755756804493,,,0,0,0,,45353
1,1,0,1,0.46530666947364807,0.6193497180938721,0.154043048620224,0.03469333052635193,0.11934971809387207,0.13899667612222988,0.48678902749223596,2,4.300000756978989,3.7483337149458795,,,0,0,0,,45331
1,1,0,1,0.49368971586227417,0.5087241530418396,0.01503443717956543,0.00631028413772583,0.0087241530418396,0.02524247680449554,0.034900154161963015,1,0.40000009536743164,0.40000009536743164,,,0,0,0,,45325
1,1,0,1,0.12810152769088745,0.5684840679168701,0.44038254022598267,0.37189847230911255,0.06848406791687012,1.9178498516925808,0.2756688556270913,1,2.5,2.5,,,0,0,0,,45314
1,1,0,1,0.36033526062965393,0.5982891917228699,0.23795393109321594,0.13966473937034607,0.09828919172286987,0.5739093167600624,0.3983417879093434,2,2.0999999940395355,1.6155494399266903,,,0,0,0,,45311
1,1,0,1,0.09309710562229156,0.568654477596283,0.4755573868751526,0.40690289437770844,0.06865447759628296,2.2763922870677025,0.2763635596368629,2,27.599999234080315,24.101451484535797,,,0,0,0,,45298
1,1,0,1,0.07745516300201416,0.5943074226379395,0.5168522596359253,0.42254483699798584,0.09430742263793945,2.477436751495551,0.381801057843698,5,44.30000001192093,30.13818176341712,,,0,0,0,,45294
1,1,0,1,0.3041284680366516,0.5307638645172119,0.2266353964805603,0.1958715319633484,0.030763864517211914,0.8277148584198071,0.12321109383354722,2,23.700000762939453,23.20538806829981,,,0,0,0,,45292
1,1,0,1,0.09470147639513016,0.5738914608955383,0.47918999195098877,0.40529852360486984,0.07389146089553833,2.257535159340646,0.29774618547587783,2,46.200003147125244,43.8657071958467,,,0,0,0,,45283
1,1,0,1,0.14432960748672485,0.5024013519287109,0.3580717444419861,0.35567039251327515,0.0024013519287109375,1.7797856216922479,0.009605481568529806,6,10.899999901652336,5.4763125666509955,,,0,0,0,,45280
1,1,0,1,0.4840022027492523,0.6188859343528748,0.13488373160362244,0.01599779725074768,0.11888593435287476,0.0640130387374569,0.48482226641703047,2,1.399999976158142,1.0770329525722573,,,0,0,0,,45257
1,1,0,1,0.2958534359931946,0.6974927186965942,0.40163928270339966,0.20414656400680542,0.19749271869659424,0.8671223389738606,0.8353867268906747,2,8.300000667572021,5.920304593936526,,,0,0,0,,45254
1,1,0,1,0.2883860766887665,0.7790704369544983,0.4906843602657318,0.21161392331123352,0.2790704369544983,0.9032353953377384,1.2602575300288026,1,9.899999998509884,9.899999998509884,,,0,0,0,,45249
1,1,0,1,0.23304782807826996,0.6501612663269043,0.41711342334747314,0.26695217192173004,0.1501612663269043,1.191180738862188,0.6197481467923422,2,2.699999988079071,2.118962006103625,,,0,0,0,,45244
1,1,0,1,0.09587685018777847,0.6488450765609741,0.5529682040214539,0.4041231498122215,0.14884507656097412,2.2439010213643438,0.6139664738013327,2,2.700000047683716,2.2561028810336534,,,0,0,0,,45241
1,1,0,1,0.23050281405448914,0.6748054027557373,0.44430258870124817,0.26949718594551086,0.1748054027557373,1.2054742254398323,0.7300005931989996,2,4.199999809265137,3.56931362210877,,,0,0,0,,45239
1,1,0,1,0.20766784250736237,0.5625343322753906,0.35486650466918945,0.29233215749263763,0.06253433227539062,1.3390408024106821,0.2514539384261357,3,2.5000000298023224,1.5394804504184065,,,0,0,0,,45234
1,1,0,1,0.3554295003414154,0.7738557457923889,0.4184262454509735,0.1445704996585846,0.2738557457923889,0.5952572846879197,1.2302123926705126,2,4.400000095367432,3.544009120826094,,,0,0,0,,45231
1,1,0,1,0.4748955965042114,0.6296933889389038,0.15479779243469238,0.025104403495788574,0.1296933889389038,0.10050212357980304,0.5309016756751315,1,0.5,0.5,,,0,0,0,,45212
1,1,0,1,0.05008624121546745,0.503947913646698,0.45386168360710144,0.44991375878453255,0.003947913646697998,2.9426248563107062,0.015791982771172774,6,8.500000290572643,4.665833438942817,,,0,0,0,,45208
1,1,0,1,0.039559319615364075,0.5834935307502747,0.5439342260360718,0.4604406803846359,0.08349353075027466,3.1895909133977507,0.33713137079189404,8,27.90000083297491,20.45947289752249,,,0,0,0,,45203
1,1,0,1,0.14376409351825714,0.5584214329719543,0.4146573543548584,0.35623590648174286,0.058421432971954346,1.7843722131198017,0.23475797456563763,2,23.600000739097595,22.717835165229463,,,0,0,0,,45195
1,1,0,1,0.29810631275177,0.5126062631607056,0.21449995040893555,0.20189368724822998,0.012606263160705566,0.8563317728065474,0.05043574130914652,2,1.399999976158142,1.0295629932571666,,,0,0,0,,45189
1,1,0,1,0.016086142510175705,0.7550727128982544,0.7389865517616272,0.4839138574898243,0.2550727128982544,4.113580162308673,1.1258526739313357,3,25.099998474121094,21.33564940675377,,,0,0,0,,45185
1,1,0,1,0.19964778423309326,0.5898725390434265,0.39022475481033325,0.30035221576690674,0.08987253904342651,1.3884971652951283,0.36343848627416786,2,15.699998378753662,13.355521686780504,,,0,0,0,,45181
1,1,0,1,0.30138903856277466,0.5237770080566406,0.22238796949386597,0.19861096143722534,0.023777008056640625,0.8406921057006396,0.09517982159945682,1,2.3000001907348633,2.3000001907348633,,,0,0,0,,45157
1,1,0,1,0.15151329338550568,0.5879465341567993,0.43643325567245483,0.3484867066144943,0.08794653415679932,1.7227810514080786,0.35548290306561725,2,56.799996972084045,56.70008513164193,,,0,0,0,,45150
1,1,0,1,0.3113236129283905,0.5420581102371216,0.23073449730873108,0.1886763870716095,0.04205811023712158,0.7939385485143654,0.1686309123347518,2,25.69999847561121,25.600193785893506,,,0,0,0,,45136
1,1,0,1,0.023389868438243866,0.5022166967391968,0.4788268208503723,0.47661013156175613,0.0022166967391967773,3.731784570015331,0.008866845049638972,2,4.299999907612801,4.104875055245794,,,0,0,0,,45131
1,1,0,1,0.20601101219654083,0.5065709948539734,0.30055999755859375,0.29398898780345917,0.006570994853973389,1.3491399672602382,0.026285492758004403,2,45.999996945261955,45.20707604033173,,,0,0,0,,45107
1,1,0,1,0.10928544402122498,0.7523419857025146,0.6430565118789673,0.390714555978775,0.25234198570251465,2.0980608007234585,1.111142168897934,2,4.500000089406967,3.9458840247419102,,,0,0,0,,45106
1,1,0,1,0.038651566952466965,0.6540996432304382,0.6154480576515198,0.46134843304753304,0.15409964323043823,3.2137496003475468,0.6371089521646189,2,10.000000238418579,7.271863725405137,,,0,0,0,,45101
1,1,0,1,0.40287908911705017,0.7011897563934326,0.29831066727638245,0.09712091088294983,0.20118975639343262,0.3934831337534823,0.8529698091039591,2,1.9000000953674316,1.4866069645433582,,,0,0,0,,45096
1,1,0,1,0.2907698154449463,0.5609136819839478,0.27014386653900146,0.2092301845550537,0.060913681983947754,0.891648192769114,0.24487101119856658,2,3.2999998331069946,3.20156192881932,,,0,0,0,,45095
1,1,0,1,0.08284462988376617,0.5025103092193604,0.41966569423675537,0.4171553701162338,0.0025103092193603516,2.4043099665280514,0.010041321247229784,2,3.8000001907348633,2.745906203310741,,,0,0,0,,45092
1,1,0,1,0.11018595099449158,0.5703164339065552,0.4601304829120636,0.3898140490055084,0.07031643390655518,2.088843105041466,0.28314230901623205,2,3.0999999046325684,2.325940583819113,,,0,0,0,,45087
1,1,0,1,0.3130853772163391,0.5013447999954224,0.18825942277908325,0.1869146227836609,0.0013447999954223633,0.7857340850712137,0.0053792129526969434,2,24.000001549720764,23.90021073007061,,,0,0,0,,45083
1,1,0,1,0.0167238712310791,0.5159552693367004,0.49923139810562134,0.4832761287689209,0.01595526933670044,4.074052871024062,0.06384275321991295,4,22.600001335144043,14.7878341662845,,,0,0,0,,45076
1,1,0,1,0.447539359331131,0.6652737259864807,0.21773436665534973,0.05246064066886902,0.1652737259864807,0.21061770458615237,0.6868854686630955,2,1.7000001072883606,1.204159537077572,,,0,0,0,,45065
1,1,0,1,0.4927557110786438,0.6976142525672913,0.20485854148864746,0.007244288921356201,0.19761425256729126,0.028979183558276222,0.8359627915560777,2,1.0,0.7615773043252123,,,0,0,0,,45063
1,1,0,1,0.1798430234193802,0.572212815284729,0.39236980676651,0.3201569765806198,0.072212815284729,1.5174113785093049,0.2908851369308757,2,25.40000009536743,22.686119116171703,,,0,0,0,,45057
1,1,0,1,0.05811242014169693,0.713080883026123,0.6549684405326843,0.44188757985830307,0.21308088302612305,2.7855065126642766,0.9103945007602062,3,30.499999046325684,26.954219671073353,,,0,0,0,,45047
1,1,0,1,0.37236931920051575,0.5792825222015381,0.20691320300102234,0.12763068079948425,0.07928252220153809,0.5220657502484338,0.319828772800985,2,22.299999237060547,21.323460495397548,,,0,0,0,,45044
1,1,0,1,0.23809446394443512,0.765229344367981,0.527134895324707,0.2619055360555649,0.26522934436798096,1.163155077316752,1.181566481325738,2,15.599999994039536,15.011995203597936,,,0,0,0,,45037
1,1,0,1,0.1873868852853775,0.6338886618614197,0.44650179147720337,0.3126131147146225,0.13388866186141968,1.4670797377374574,0.5489358371040597,2,2.300000049173832,2.202271602256719,,,0,0,0,,45031
1,1,0,1,0.29159030318260193,0.5293521285057068,0.23776182532310486,0.20840969681739807,0.029352128505706787,0.8876728484016149,0.117543664259247,2,3.09999942779541,2.2203598242918265,,,0,0,0,,45024
1,1,0,1,0.08535447716712952,0.511207103729248,0.42585262656211853,0.4146455228328705,0.011207103729248047,2.3717236790525806,0.04483592439661188,2,23.200000762939453,20.85042041748065,,,0,0,0,,45011
1,1,0,1,0.2743619978427887,0.7148919701576233,0.4405299723148346,0.2256380021572113,0.2148919701576233,0.9726028764202502,0.9192632800649456,1,2.5999999046325684,2.5999999046325684,,,0,0,0,,45010
1,1,0,1,0.43844369053840637,0.6136464476585388,0.17520275712013245,0.06155630946159363,0.11364644765853882,0.24748066339954478,0.4626660551971184,2,7.000000238418579,5.047771931125503,,,0,0,0,,45000
1,1,0,1,0.052200641483068466,0.5033382773399353,0.45113763213157654,0.44779935851693153,0.0033382773399353027,2.8990480489598114,0.013353307776151069,2,39.89999866485596,37.20550883737384,,,0,0,0,,44999
1,1,0,1,0.26407378911972046,0.5318895578384399,0.2678157687187195,0.23592621088027954,0.03188955783843994,1.0249012884130217,0.12773161414046985,1,36.29999923706055,36.29999923706055,,,0,0,0,,44993
1,1,0,1,0.13772167265415192,0.694190502166748,0.5564688444137573,0.3622783273458481,0.19419050216674805,1.8343433203778814,0.8197840696548699,2,3.8000000938773155,3.0364453807781397,,,0,0,0,,44979
1,1,0,1,0.21282745897769928,0.5878381729125977,0.37501072883605957,0.2871725410223007,0.08783817291259766,1.307965677605903,0.35503563746194533,1,1.9000000953674316,1.9000000953674316,,,0,0,0,,44972
1,1,0,1,0.33067721128463745,0.5780451893806458,0.2473679780960083,0.16932278871536255,0.07804518938064575,0.7051237310341467,0.31475382347402037,1,12.200000762939453,12.200000762939453,,,0,0,0,,44969
1,1,0,1,0.07365027070045471,0.6421540379524231,0.568503737449646,0.4263497292995453,0.1421540379524231,2.5319240223730746,0.5847255892192844,2,4.300000190734863,3.8327537684522595,,,0,0,0,,44962
1,1,0,1,0.21688619256019592,0.5065969228744507,0.28971073031425476,0.2831138074398041,0.006596922874450684,1.2839052756561864,0.02638922282611411,2,1.5,1.0630145823948918,,,0,0,0,,44960
1,1,0,1,0.13935716450214386,0.6666595935821533,0.5273024439811707,0.36064283549785614,0.16665959358215332,1.8206394268300152,0.6931153518484778,2,3.0000001937150955,2.8071339599861216,,,0,0,0,,44955
1,1,0,1,0.10728801786899567,0.5412172079086304,0.4339292049407959,0.39271198213100433,0.04121720790863037,2.1187470264839994,0.16524381341900973,3,26.30000114440918,18.043558644151222,,,0,0,0,,44954
1,1,0,1,0.28978681564331055,0.6427872776985168,0.3530004620552063,0.21021318435668945,0.14278727769851685,0.8964196504466595,0.5874823765478958,2,24.80000150203705,23.91694112745396,,,0,0,0,,44953
1,1,0,1,0.10158387571573257,0.5338115096092224,0.43222764134407043,0.3984161242842674,0.03381150960922241,2.1797485320774186,0.1354527602283927,2,2.000000022351742,1.4212670578641717,,,0,0,0,,44952
1,1,0,1,0.36378175020217896,0.5908871293067932,0.22710537910461426,0.13621824979782104,0.09088712930679321,0.558987564077936,0.3676339311703507,2,17.200001537799835,16.41950212606655,,,0,0,0,,44948
1,1,0,1,0.1631053388118744,0.6215068697929382,0.45840153098106384,0.3368946611881256,0.12150686979293823,1.6353019672910052,0.495949041792965,2,26.90000009536743,25.072096050438148,,,0,0,0,,44947
1,1,0,1,0.4703386723995209,0.5966461896896362,0.12630751729011536,0.029661327600479126,0.09664618968963623,0.11878478298361927,0.3915101726233705,2,2.4000000953674316,1.7204651310121974,,,0,0,0,,44919
1,1,0,1,0.1278633326292038,0.6293321251869202,0.5014687776565552,0.3721366673707962,0.12933212518692017,1.9199841605917694,0.5293526927864087,2,24.80000150203705,23.91694112745396,,,0,0,0,,44892
1,1,0,1,0.23396527767181396,0.6588820219039917,0.42491674423217773,0.26603472232818604,0.1588820219039917,1.1860547797938912,0.6583160982646248,2,5.0,3.5383611972003433,,,0,0,0,,44887
1,1,0,1,0.07096593827009201,0.5452986359596252,0.47433269023895264,0.429034061729908,0.045298635959625244,2.5719453838291733,0.18169273978412193,4,46.19999998807907,43.52861128020639,,,0,0,0,,44872
1,1,0,1,0.319816917181015,0.5928031206130981,0.27298620343208313,0.18018308281898499,0.09280312061309814,0.7546133031179602,0.37556553654136815,2,1.2999999523162842,0.9848857487095498,,,0,0,0,,44863
1,1,0,1,0.47003301978111267,0.5052014589309692,0.03516843914985657,0.02996698021888733,0.005201458930969238,0.12001175604177372,0.020806586313317443,2,0.8999999165534973,0.6708203132819165,,,0,0,0,,44861
1,1,0,1,0.15320689976215363,0.5828847289085388,0.4296778440475464,0.3467931002378464,0.08288472890853882,1.7096670972809955,0.3346268331575204,4,24.600000202655792,20.20346507152805,,,0,0,0,,44860
1,1,0,1,0.17505544424057007,0.8341752290725708,0.6591197848320007,0.32494455575942993,0.3341752290725708,1.5502134309590851,1.615511853091935,2,30.500001430511475,27.574808848419753,,,0,0,0,,44856
1,1,0,1,0.059306975454092026,0.5310000777244568,0.47169309854507446,0.440693024545908,0.031000077724456787,2.7638899347734505,0.12415956489319258,4,26.699999138712883,22.487551344515524,,,0,0,0,,44845
1,1,0,1,0.2160777449607849,0.6105071902275085,0.39442944526672363,0.2839222550392151,0.11050719022750854,1.2886715776437168,0.4494446660930754,2,8.399999260902405,7.382410779246618,,,0,0,0,,44840
1,1,0,1,0.33751437067985535,0.673125147819519,0.3356107771396637,0.16248562932014465,0.17312514781951904,0.6743907768346219,0.7223538849137551,2,16.29999852180481,14.27059764621039,,,0,0,0,,44838
1,1,0,1,0.03727398067712784,0.5013048648834229,0.4640308916568756,0.46272601932287216,0.0013048648834228516,3.2514733496077985,0.005219471383112517,2,4.300000101327896,3.920459252260422,,,0,0,0,,44835
